archivo,marcador,frame,X (px),Y (px)
41,punta_izquierda,3,-458.0,-290.0
41,punta_izquierda,4,-458.0,-290.0
41,punta_izquierda,5,-458.0,-290.0
41,punta_izquierda,6,-458.0,-290.0
41,punta_izquierda,7,-458.0,-290.0
41,punta_izquierda,8,-458.0,-290.0
41,talon_izquierdo,0,-392.40283203125,-289.092041015625
41,talon_izquierdo,1,-392.94384765625,-287.528076171875
41,talon_izquierdo,2,-393.471923828125,-287.1123046875
41,talon_izquierdo,3,-393.0,-286.16845703125
41,talon_izquierdo,4,-393.471923828125,-286.16845703125
41,talon_izquierdo,5,-393.943786621094,-286.640380859375
41,talon_izquierdo,6,-394.415771484375,-286.640441894531
41,talon_izquierdo,7,-394.887634277344,-286.640380859375
41,talon_izquierdo,8,-394.8876953125,-286.640441894531
41,tobillo_izquierdo,0,-404.672668457031,-271.631225585938
41,tobillo_izquierdo,1,-406.0,-271.0
41,tobillo_izquierdo,2,-409.0,-271.0
41,tobillo_izquierdo,3,-409.0,-271.0
41,tobillo_izquierdo,4,-409.0,-271.0
41,tobillo_izquierdo,5,-409.0,-271.0
41,tobillo_izquierdo,6,-410.0,-271.0
41,tobillo_izquierdo,7,-410.0,-271.0
41,tobillo_izquierdo,8,-410.0,-271.0
41,rodilla_izquierda,0,-408.560363769531,-180.282653808594
41,rodilla_izquierda,1,-420.584289550781,-178.415710449219
41,rodilla_izquierda,2,-428.471923828125,-176.303405761719
41,rodilla_izquierda,3,-432.415710449219,-175.528137207031
41,rodilla_izquierda,4,-435.247253417969,-175.696594238281
41,rodilla_izquierda,5,-435.134887695313,-173.718688964844
41,rodilla_izquierda,6,-434.191040039063,-171.719604492188
41,rodilla_izquierda,7,-436.573181152344,-173.057067871094
41,rodilla_izquierda,8,-436.629333496094,-173.921752929688
41,cadera_izquierda,0,-319.278564453125,-104.776733398438
41,cadera_izquierda,1,-333.94384765625,-105.719116210938
41,cadera_izquierda,2,-347.179565429688,-102.25830078125
41,cadera_izquierda,3,-361.775329589844,-100.8876953125
41,cadera_izquierda,4,-376.606811523438,-95.05615234375
41,cadera_izquierda,5,-384.0,-91.0
41,cadera_izquierda,6,-391.0,-86.0
41,cadera_izquierda,7,-396.0,-82.0
41,cadera_izquierda,8,-401.426818847656,-80.5953369140625
42,punta_izquierda,0,-459.990081787109,-266.809448242188
42,punta_izquierda,1,-459.624267578125,-271.448303222656
42,punta_izquierda,2,-461.127258300781,-272.563659667969
42,punta_izquierda,3,-461.436370849609,-272.375732421875
42,punta_izquierda,4,-462.0,-272.0
42,punta_izquierda,5,-462.0,-272.0
42,punta_izquierda,6,-462.0,-272.0
42,punta_izquierda,7,-462.0,-272.0
42,punta_izquierda,8,-462.0,-272.0
42,punta_izquierda,9,-462.0,-272.0
42,punta_izquierda,10,-462.0,-272.0
42,talon_izquierdo,0,-395.3837890625,-273.573303222656
42,talon_izquierdo,1,-396.878723144531,-270.745483398438
42,talon_izquierdo,2,-397.690795898438,-269.0546875
42,talon_izquierdo,3,-398.254455566406,-269.618286132813
42,talon_izquierdo,4,-399.005981445313,-269.618286132813
42,talon_izquierdo,5,-399.569580078125,-269.80615234375
42,talon_izquierdo,6,-399.9453125,-269.0546875
42,talon_izquierdo,7,-400.321044921875,-268.866760253906
42,talon_izquierdo,8,-399.757446289063,-269.430419921875
42,talon_izquierdo,9,-400.133178710938,-268.866821289063
42,talon_izquierdo,10,-400.133178710938,-267.551696777344
42,tobillo_izquierdo,0,-404.38525390625,-258.217895507813
42,tobillo_izquierdo,1,-407.812133789063,-256.872741699219
42,tobillo_izquierdo,2,-409.563598632813,-255.430419921875
42,tobillo_izquierdo,3,-411.4423828125,-254.80615234375
42,tobillo_izquierdo,4,-412.812133789063,-254.618286132813
42,tobillo_izquierdo,5,-413.624267578125,-254.806213378906
42,tobillo_izquierdo,6,-414.436401367188,-254.430419921875
42,tobillo_izquierdo,7,-414.060668945313,-254.242492675781
42,tobillo_izquierdo,8,-415.0,-254.430419921875
42,tobillo_izquierdo,9,-415.0,-254.242492675781
42,tobillo_izquierdo,10,-416.502990722656,-252.551696777344
42,rodilla_izquierda,0,-408.275756835938,-168.732788085938
42,rodilla_izquierda,1,-424.0,-168.0
42,rodilla_izquierda,2,-436.584228515625,-165.528076171875
42,rodilla_izquierda,3,-444.752746582031,-164.191101074219
42,rodilla_izquierda,4,-450.280822753906,-167.247253417969
42,rodilla_izquierda,5,-456.584259033203,-164.528137207031
42,rodilla_izquierda,6,-453.865081787109,-165.8876953125
42,rodilla_izquierda,7,-455.191101074219,-165.337524414063
42,rodilla_izquierda,8,-458.247222900391,-163.865600585938
42,rodilla_izquierda,9,-458.393188476563,-164.236633300781
42,rodilla_izquierda,10,-460.696563720703,-165.404724121094
42,cadera_izquierda,0,-333.432556152344,-104.134033203125
42,cadera_izquierda,1,-349.0,-106.0
42,cadera_izquierda,2,-371.0,-110.0
42,cadera_izquierda,3,-381.0,-107.0
42,cadera_izquierda,4,-390.0,-106.0
42,cadera_izquierda,5,-400.0,-107.0
42,cadera_izquierda,6,-406.0,-104.0
42,cadera_izquierda,7,-415.550598144531,-99.4157104492188
42,cadera_izquierda,8,-419.663024902344,-97.3595581054688
42,cadera_izquierda,9,-426.0,-95.0
42,cadera_izquierda,10,-433.0,-91.0
43,punta_izquierda,0,-487.568420410156,-272.632568359375
43,punta_izquierda,1,-489.919158935547,-274.530822753906
43,punta_izquierda,2,-490.0,-274.0
43,punta_izquierda,3,-490.0,-274.0
43,punta_izquierda,4,-490.0,-274.0
43,punta_izquierda,5,-490.0,-274.0
43,punta_izquierda,6,-490.0,-274.0
43,punta_izquierda,7,-490.0,-274.0
43,punta_izquierda,8,-490.0,-274.0
43,punta_izquierda,9,-490.0,-274.0
43,talon_izquierdo,0,-424.899780273438,-272.211853027344
43,talon_izquierdo,1,-426.061462402344,-268.815490722656
43,talon_izquierdo,2,-427.0,-268.0
43,talon_izquierdo,3,-427.0,-268.0
43,talon_izquierdo,4,-427.0,-268.0
43,talon_izquierdo,5,-427.223205566406,-266.40771484375
43,talon_izquierdo,6,-428.0,-266.0
43,talon_izquierdo,7,-428.0,-266.0
43,talon_izquierdo,8,-428.0,-266.0
43,talon_izquierdo,9,-428.796142578125,-263.080810546875
43,tobillo_izquierdo,0,-436.676452636719,-256.649841308594
43,tobillo_izquierdo,1,-441.0,-254.673156738281
43,tobillo_izquierdo,2,-442.0,-254.0
43,tobillo_izquierdo,3,-442.0,-254.0
43,tobillo_izquierdo,4,-443.142395019531,-253.46923828125
43,tobillo_izquierdo,5,-445.0,-253.0
43,tobillo_izquierdo,6,-445.0,-253.0
43,tobillo_izquierdo,7,-445.0,-253.0
43,tobillo_izquierdo,8,-445.0,-253.0
43,tobillo_izquierdo,9,-445.796142578125,-250.877014160156
43,rodilla_izquierda,0,-442.829650878906,-173.754577636719
43,rodilla_izquierda,1,-457.999969482422,-174.662963867188
43,rodilla_izquierda,2,-469.05615234375,-173.303344726563
43,rodilla_izquierda,3,-473.696594238281,-174.719116210938
43,rodilla_izquierda,4,-479.415740966797,-176.359558105469
43,rodilla_izquierda,5,-483.471923828125,-176.528015136719
43,rodilla_izquierda,6,-485.438323974609,-177.955322265625
43,rodilla_izquierda,7,-489.022583007813,-178.20263671875
43,rodilla_izquierda,8,-491.460876464844,-178.348999023438
43,rodilla_izquierda,9,-494.280853271484,-179.213623046875
43,cadera_izquierda,0,-374.401977539063,-113.349426269531
43,cadera_izquierda,1,-393.224609375,-113.808959960938
43,cadera_izquierda,2,-404.0,-111.0
43,cadera_izquierda,3,-416.0,-114.0
43,cadera_izquierda,4,-426.0,-115.0
43,cadera_izquierda,5,-432.0,-113.0
43,cadera_izquierda,6,-438.0,-111.0
43,cadera_izquierda,7,-442.831481933594,-110.606811523438
43,cadera_izquierda,8,-451.303405761719,-109.966430664063
43,cadera_izquierda,9,-459.05615234375,-106.05615234375
45,punta_izquierda,0,-515.94970703125,-276.15283203125
45,punta_izquierda,1,-516.0,-276.0
45,punta_izquierda,2,-516.0,-276.0
45,punta_izquierda,3,-516.0,-276.0
45,punta_izquierda,4,-516.0,-276.0
45,punta_izquierda,5,-516.0,-276.0
45,punta_izquierda,6,-516.0,-276.0
45,punta_izquierda,7,-516.0,-276.0
45,punta_izquierda,8,-516.0,-276.0
45,punta_izquierda,9,-516.0,-276.0
45,punta_izquierda,10,-516.0,-276.0
45,talon_izquierdo,0,-456.5390625,-273.182373046875
45,talon_izquierdo,1,-457.0,-273.0
45,talon_izquierdo,2,-457.0,-273.0
45,talon_izquierdo,3,-457.749694824219,-272.625183105469
45,talon_izquierdo,4,-458.124572753906,-271.500549316406
45,talon_izquierdo,5,-458.124542236328,-271.125671386719
45,talon_izquierdo,6,-459.249145507813,-270.376037597656
45,talon_izquierdo,7,-459.623992919922,-270.001159667969
45,talon_izquierdo,8,-459.998840332031,-269.251403808594
45,talon_izquierdo,9,-461.123413085938,-268.126892089844
45,talon_izquierdo,10,-462.997680664063,-265.128051757813
45,tobillo_izquierdo,0,-469.609436035156,-257.735595703125
45,tobillo_izquierdo,1,-471.0,-257.0
45,tobillo_izquierdo,2,-472.125732421875,-257.374877929688
45,tobillo_izquierdo,3,-472.500579833984,-257.374877929688
45,tobillo_izquierdo,4,-472.875427246094,-257.0
45,tobillo_izquierdo,5,-473.608947753906,-255.721923828125
45,tobillo_izquierdo,6,-474.625152587891,-255.500610351563
45,tobillo_izquierdo,7,-475.125701904297,-256.250305175781
45,tobillo_izquierdo,8,-475.500610351563,-257.0
45,tobillo_izquierdo,9,-477.0,-255.875427246094
45,tobillo_izquierdo,10,-482.0,-254.0
45,rodilla_izquierda,0,-481.675964355469,-178.341369628906
45,rodilla_izquierda,1,-495.374847412109,-173.249084472656
45,rodilla_izquierda,2,-505.875457763672,-171.498291015625
45,rodilla_izquierda,3,-510.749755859375,-167.87548828125
45,rodilla_izquierda,4,-515.124572753906,-168.126892089844
45,rodilla_izquierda,5,-518.874267578125,-167.126831054688
45,rodilla_izquierda,6,-520.490173339844,-169.521362304688
45,rodilla_izquierda,7,-523.750854492188,-167.356384277344
45,rodilla_izquierda,8,-527.501708984375,-166.867370605469
45,rodilla_izquierda,9,-533.3759765625,-166.239868164063
45,rodilla_izquierda,10,-537.500610351563,-161.870788574219
45,cadera_izquierda,0,-418.5537109375,-105.959594726563
45,cadera_izquierda,1,-438.74853515625,-108.873107910156
45,cadera_izquierda,2,-451.0,-106.0
45,cadera_izquierda,3,-462.0,-106.0
45,cadera_izquierda,4,-471.0,-105.0
45,cadera_izquierda,5,-479.0,-102.0
45,cadera_izquierda,6,-485.0,-99.0
45,cadera_izquierda,7,-490.0,-94.0
45,cadera_izquierda,8,-496.0,-89.0
45,cadera_izquierda,9,-503.0,-84.0
45,cadera_izquierda,10,-510.0,-79.0
46,punta_izquierda,0,-545.769348144531,-280.916809082031
46,punta_izquierda,1,-547.0,-282.0
46,punta_izquierda,2,-547.0,-282.0
46,punta_izquierda,3,-547.0,-282.0
46,punta_izquierda,4,-547.0,-282.0
46,punta_izquierda,5,-547.0,-282.0
46,punta_izquierda,6,-547.0,-282.0
46,punta_izquierda,7,-547.0,-282.0
46,punta_izquierda,8,-547.0,-282.0
46,punta_izquierda,9,-547.0,-282.0
46,punta_izquierda,10,-547.0,-282.0
46,talon_izquierdo,0,-488.791290283203,-280.5419921875
46,talon_izquierdo,1,-489.0,-279.250305175781
46,talon_izquierdo,2,-489.374847412109,-277.750854492188
46,talon_izquierdo,3,-489.0,-277.001159667969
46,talon_izquierdo,4,-489.749694824219,-277.001159667969
46,talon_izquierdo,5,-490.0,-275.876586914063
46,talon_izquierdo,6,-490.374847412109,-275.501770019531
46,talon_izquierdo,7,-491.124572753906,-275.126892089844
46,talon_izquierdo,8,-490.374847412109,-274.752014160156
46,talon_izquierdo,9,-491.499420166016,-272.128051757813
46,talon_izquierdo,10,-492.998840332031,-269.87890625
46,tobillo_izquierdo,0,-500.411804199219,-263.298645019531
46,tobillo_izquierdo,1,-503.750854492188,-262.500610351563
46,tobillo_izquierdo,2,-506.376007080078,-261.750854492188
46,tobillo_izquierdo,3,-506.25146484375,-262.001159667969
46,tobillo_izquierdo,4,-506.876586914063,-262.750915527344
46,tobillo_izquierdo,5,-506.876586914063,-263.125732421875
46,tobillo_izquierdo,6,-507.876586914063,-263.500549316406
46,tobillo_izquierdo,7,-507.501739501953,-263.875427246094
46,tobillo_izquierdo,8,-508.626281738281,-262.750854492188
46,tobillo_izquierdo,9,-509.376007080078,-261.626281738281
46,tobillo_izquierdo,10,-511.875457763672,-261.626281738281
46,rodilla_izquierda,0,-524.027709960938,-180.830383300781
46,rodilla_izquierda,1,-538.625122070313,-179.498291015625
46,rodilla_izquierda,2,-551.248046875,-179.749694824219
46,rodilla_izquierda,3,-557.250244140625,-180.998779296875
46,rodilla_izquierda,4,-562.374877929688,-182.998840332031
46,rodilla_izquierda,5,-567.499389648438,-182.0
46,rodilla_izquierda,6,-570.251403808594,-184.117614746094
46,rodilla_izquierda,7,-573.002319335938,-184.613708496094
46,rodilla_izquierda,8,-577.379516601563,-181.363220214844
46,rodilla_izquierda,9,-582.252563476563,-176.744995117188
46,rodilla_izquierda,10,-583.131469726563,-174.989624023438
46,cadera_izquierda,0,-468.0,-117.0
46,cadera_izquierda,1,-481.431457519531,-120.605529785156
46,cadera_izquierda,2,-496.0,-122.0
46,cadera_izquierda,3,-508.0,-124.0
46,cadera_izquierda,4,-516.874267578125,-122.249084472656
46,cadera_izquierda,5,-525.0,-119.0
46,cadera_izquierda,6,-533.0,-116.0
46,cadera_izquierda,7,-539.0,-111.0
46,cadera_izquierda,8,-547.0,-108.0
46,cadera_izquierda,9,-554.0,-101.0
46,cadera_izquierda,10,-564.0,-98.0
47,punta_izquierda,0,-348.459228515625,-258.677001953125
47,punta_izquierda,1,-350.053955078125,-261.107971191406
47,punta_izquierda,2,-351.0,-261.0
47,punta_izquierda,3,-351.0,-261.0
47,punta_izquierda,4,-351.0,-261.0
47,punta_izquierda,5,-351.0,-261.0
47,punta_izquierda,6,-351.0,-261.0
47,punta_izquierda,7,-351.0,-261.0
47,punta_izquierda,8,-351.0,-261.0
47,punta_izquierda,9,-351.0,-261.0
47,talon_izquierdo,0,-293.668395996094,-262.35205078125
47,talon_izquierdo,1,-294.843200683594,-259.892028808594
47,talon_izquierdo,2,-296.4755859375,-257.945983886719
47,talon_izquierdo,3,-296.897155761719,-257.313598632813
47,talon_izquierdo,4,-297.0,-257.0
47,talon_izquierdo,5,-297.0,-257.0
47,talon_izquierdo,6,-297.0,-257.0
47,talon_izquierdo,7,-297.0,-255.946044921875
47,talon_izquierdo,8,-297.0,-255.313598632813
47,talon_izquierdo,9,-297.0,-254.470458984375
47,tobillo_izquierdo,0,-301.145629882813,-247.791320800781
47,tobillo_izquierdo,1,-306.632385253906,-246.421569824219
47,tobillo_izquierdo,2,-308.686340332031,-246.210815429688
47,tobillo_izquierdo,3,-310.794372558594,-245.367614746094
47,tobillo_izquierdo,4,-311.005126953125,-245.367614746094
47,tobillo_izquierdo,5,-312.269897460938,-244.313598632813
47,tobillo_izquierdo,6,-312.093688964844,-243.870483398438
47,tobillo_izquierdo,7,-313.260681152344,-243.960754394531
47,tobillo_izquierdo,8,-313.011535644531,-242.832702636719
47,tobillo_izquierdo,9,-313.266479492188,-243.584716796875
47,rodilla_izquierda,0,-309.161193847656,-164.642517089844
47,rodilla_izquierda,1,-321.000061035156,-161.750854492188
47,rodilla_izquierda,2,-332.374877929688,-161.249145507813
47,rodilla_izquierda,3,-343.499450683594,-160.250366210938
47,rodilla_izquierda,4,-346.623901367188,-164.0
47,rodilla_izquierda,5,-350.0,-166.0
47,rodilla_izquierda,6,-351.0,-163.0
47,rodilla_izquierda,7,-353.249145507813,-162.362182617188
47,rodilla_izquierda,8,-355.500549316406,-163.119995117188
47,rodilla_izquierda,9,-355.997680664063,-163.85693359375
47,cadera_izquierda,0,-253.307189941406,-105.594787597656
47,cadera_izquierda,1,-268.628601074219,-107.877746582031
47,cadera_izquierda,2,-282.0,-107.0
47,cadera_izquierda,3,-295.0,-110.0
47,cadera_izquierda,4,-302.0,-109.0
47,cadera_izquierda,5,-309.0,-106.0
47,cadera_izquierda,6,-315.0,-104.0
47,cadera_izquierda,7,-320.0,-101.0
47,cadera_izquierda,8,-326.0,-96.0
47,cadera_izquierda,9,-333.0,-93.0
48,punta_izquierda,0,-367.684143066406,-285.710388183594
48,punta_izquierda,1,-368.334106445313,-286.002258300781
48,punta_izquierda,2,-368.0,-285.0
48,punta_izquierda,3,-368.0,-285.0
48,punta_izquierda,4,-368.0,-285.0
48,punta_izquierda,5,-368.0,-285.0
48,punta_izquierda,6,-368.0,-285.0
48,punta_izquierda,7,-368.0,-285.0
48,punta_izquierda,8,-368.0,-285.0
48,punta_izquierda,9,-368.0,-285.0
48,talon_izquierdo,0,-306.335205078125,-285.238464355469
48,talon_izquierdo,1,-307.0,-283.329528808594
48,talon_izquierdo,2,-307.334106445313,-282.995422363281
48,talon_izquierdo,3,-308.33642578125,-281.659118652344
48,talon_izquierdo,4,-308.33642578125,-280.990966796875
48,talon_izquierdo,5,-308.670471191406,-281.325012207031
48,talon_izquierdo,6,-309.338623046875,-280.656860351563
48,talon_izquierdo,7,-309.338623046875,-280.656799316406
48,talon_izquierdo,8,-308.670471191406,-280.656799316406
48,talon_izquierdo,9,-310.340942382813,-278.318176269531
48,tobillo_izquierdo,0,-320.020690917969,-267.777587890625
48,tobillo_izquierdo,1,-323.002319335938,-267.0
48,tobillo_izquierdo,2,-324.324951171875,-266.663635253906
48,tobillo_izquierdo,3,-324.656860351563,-266.329528808594
48,tobillo_izquierdo,4,-325.325012207031,-266.663696289063
48,tobillo_izquierdo,5,-326.652282714844,-266.997680664063
48,tobillo_izquierdo,6,-325.254577636719,-266.454467773438
48,tobillo_izquierdo,7,-324.277282714844,-266.7294921875
48,tobillo_izquierdo,8,-324.915954589844,-266.786315917969
48,tobillo_izquierdo,9,-325.565979003906,-265.147644042969
48,rodilla_izquierda,0,-328.463745117188,-179.856689453125
48,rodilla_izquierda,1,-344.000061035156,-178.675048828125
48,rodilla_izquierda,2,-354.661376953125,-178.345458984375
48,rodilla_izquierda,3,-363.009094238281,-179.361328125
48,rodilla_izquierda,4,-366.0,-183.0
48,rodilla_izquierda,5,-369.0,-180.327270507813
48,rodilla_izquierda,6,-371.015869140625,-176.290954589844
48,rodilla_izquierda,7,-372.652282714844,-175.711364746094
48,rodilla_izquierda,8,-375.345397949219,-172.41357421875
48,rodilla_izquierda,9,-378.656799316406,-171.375
48,cadera_izquierda,0,-262.302490234375,-116.174865722656
