archivo,marcador,frame,X (px),Y (px)
2,tobillo_derecho,5,1048.81382,614.0080499999999
2,rodilla_derecha,5,1114.4953,682.643815
2,cadera_derecha,5,1188.31936,635.3787649999999
2,hombro_derecho,5,1192.50973,481.25727
2,punta_derecha,6,1043.2612575,601.5132625
2,talon_derecho,6,1070.144635,609.7873199999999
2,tobillo_derecho,6,1069.1098000000002,627.48219
2,rodilla_derecha,6,1147.307425,697.7159025000001
2,cadera_derecha,6,1204.96216,644.87652
2,hombro_derecho,6,1197.87792,487.65717
2,punta_derecha,7,1048.64513,613.7044
2,talon_derecho,7,1091.27541,621.98876
2,tobillo_derecho,7,1089.40578,640.95633
2,rodilla_derecha,7,1180.11955,712.78799
2,cadera_derecha,7,1217.97684,645.59911
2,hombro_derecho,7,1209.5985,493.80927
2,punta_derecha,8,1061.25595,647.51118
2,talon_derecho,8,1117.38705,648.54527
2,tobillo_derecho,8,1117.69741,667.14566
2,rodilla_derecha,8,1231.09165,723.2627
2,cadera_derecha,8,1229.22466,637.60533
2,hombro_derecho,8,1220.00656,498.1064
2,punta_derecha,9,1103.16067,713.67994
2,talon_derecho,9,1139.23611,694.23466
2,tobillo_derecho,9,1150.24223,712.93038
2,rodilla_derecha,9,1278.97282,730.2249
2,cadera_derecha,9,1241.1581,636.08213
2,hombro_derecho,9,1229.53903,498.36942
2,punta_derecha,10,1169.45423,803.50096
2,talon_derecho,10,1172.96574,750.7859
2,tobillo_derecho,10,1200.12028,759.71032
2,rodilla_derecha,10,1319.59099,722.81583
2,cadera_derecha,10,1246.51108,635.5078
2,hombro_derecho,10,1240.54012,496.74825
2,punta_derecha,11,1296.12637,859.97831
2,talon_derecho,11,1273.87173,832.97415
2,tobillo_derecho,11,1268.60939,809.8354
2,rodilla_derecha,11,1338.97362,712.77737
2,cadera_derecha,11,1254.38576,634.10273
2,hombro_derecho,11,1248.33469,497.8283
2,punta_derecha,12,1407.74059,864.34937
2,talon_derecho,12,1340.18028,861.6486
2,tobillo_derecho,12,1354.8436,833.62342
2,rodilla_derecha,12,1336.82407,709.52962
2,cadera_derecha,12,1255.90027,632.52553
2,hombro_derecho,12,1256.43311,496.83509
2,punta_derecha,13,1458.56758,838.00645
2,talon_derecho,13,1410.68768,865.8013
2,tobillo_derecho,13,1414.26476,842.74282
2,rodilla_derecha,13,1338.9529,719.91395
2,cadera_derecha,13,1256.19576,630.90641
2,hombro_derecho,13,1264.06197,496.44799
2,punta_derecha,14,1476.93192,819.20766
2,talon_derecho,14,1445.15202,858.42673
2,tobillo_derecho,14,1446.97151,832.3814
2,rodilla_derecha,14,1344.95338,717.89123
2,cadera_derecha,14,1260.55447,630.57708
2,hombro_derecho,14,1271.28262,495.39874
5,punta_derecha,0,832.34671,665.97889
5,talon_derecho,0,857.59604,622.43357
5,tobillo_derecho,0,865.36263,635.78904
5,rodilla_derecha,0,954.68725,642.1321
5,cadera_derecha,0,1042.87903,595.13452
5,hombro_derecho,0,1072.74639,447.07359
5,punta_derecha,1,833.84623,649.02832
5,talon_derecho,1,868.54546,610.64527
5,tobillo_derecho,1,873.15788,623.47545
5,rodilla_derecha,1,967.36656,643.11901
5,cadera_derecha,1,1055.33775,597.34664
5,hombro_derecho,1,1079.69547,451.88628
5,punta_derecha,2,849.9329,627.68216
5,talon_derecho,2,890.53762,598.21793
5,tobillo_derecho,2,895.25917,611.78911
5,rodilla_derecha,2,981.86314,650.81422
5,cadera_derecha,2,1071.13266,605.85186
5,hombro_derecho,2,1085.78087,455.67988
5,punta_derecha,3,868.17822,611.36328
5,talon_derecho,3,916.15431,590.55535
5,tobillo_derecho,3,916.90773,605.68835
5,rodilla_derecha,3,999.64886,661.3347
5,cadera_derecha,3,1090.71819,614.60685
5,hombro_derecho,3,1092.86259,464.63735
5,punta_derecha,4,892.5404,598.61665
5,talon_derecho,4,947.36017,590.63923
5,tobillo_derecho,4,943.94165,606.27125
5,rodilla_derecha,4,1023.49583,675.32933
5,cadera_derecha,4,1110.68859,623.77324
5,hombro_derecho,4,1102.92744,473.30704
5,punta_derecha,5,921.43776,600.54044
5,talon_derecho,5,974.79721,595.96989
5,tobillo_derecho,5,972.85892,610.80819
5,rodilla_derecha,5,1051.52515,693.11888
5,cadera_derecha,5,1125.27912,633.69872
5,hombro_derecho,5,1109.38007,481.92083
5,punta_derecha,6,950.40991,614.15894
5,talon_derecho,6,1002.96925,614.00277
5,tobillo_derecho,6,1004.43958,631.67039
5,rodilla_derecha,6,1085.53848,708.78689
5,cadera_derecha,6,1139.81346,644.53077
5,hombro_derecho,6,1118.66776,489.02671
5,punta_derecha,7,978.40874,650.1535
5,talon_derecho,7,1031.31615,643.60953
5,tobillo_derecho,7,1033.04432,661.91219
5,rodilla_derecha,7,1136.37394,719.82551
5,cadera_derecha,7,1156.25072,647.87637
5,hombro_derecho,7,1130.94795,493.47418
5,punta_derecha,8,1008.02662,702.15717
5,talon_derecho,8,1062.41627,687.18568
5,tobillo_derecho,8,1068.82462,703.63222
5,rodilla_derecha,8,1184.04865,724.27169
5,cadera_derecha,8,1172.21226,640.7327
5,hombro_derecho,8,1143.59276,493.87924
5,punta_derecha,9,1073.25657,786.07377
5,talon_derecho,9,1090.62572,739.80251
5,tobillo_derecho,9,1109.59648,751.16281
5,rodilla_derecha,9,1220.9016,721.01872
5,cadera_derecha,9,1177.37022,634.39923
5,hombro_derecho,9,1150.45029,491.00676
5,punta_derecha,10,1182.44122,851.59372
5,talon_derecho,10,1146.22135,794.27863
5,tobillo_derecho,10,1171.89342,792.27663
5,rodilla_derecha,10,1257.8928,710.41134
5,cadera_derecha,10,1183.40206,630.27447
5,hombro_derecho,10,1158.07846,488.98004
5,punta_derecha,11,1299.15688,862.17736
5,talon_derecho,11,1236.13197,848.9478
5,tobillo_derecho,11,1254.49036,828.83361
5,rodilla_derecha,11,1262.38976,707.38877
5,cadera_derecha,11,1188.97591,625.02768
5,hombro_derecho,11,1165.27874,488.97006
5,punta_derecha,12,1372.11571,852.89721
5,talon_derecho,12,1313.5453,860.05034
5,tobillo_derecho,12,1320.16857,839.38261
5,rodilla_derecha,12,1263.65295,716.02692
5,cadera_derecha,12,1194.84535,625.0045
5,hombro_derecho,12,1173.05534,488.90678
5,punta_derecha,13,1418.77155,820.72583
5,talon_derecho,13,1358.72452,848.39825
5,tobillo_derecho,13,1356.6964,822.78294
5,rodilla_derecha,13,1272.63634,712.40767
