archivo,marcador,frame,X (px),Y (px)
2,cadera_derecha,6,969.06143,692.17459
2,hombro_izquierdo,6,919.95312,618.24559
2,hombro_derecho,6,970.00053,618.19564
2,rodilla_izquierda,6,978.88527,741.92438
2,tobillo_izquierdo,6,1008.6575037499999,774.0281487499999
2,talon_izquierdo,7,1021.23622,784.217878125
2,cadera_izquierda,7,947.1385,703.36533
2,cadera_derecha,7,969.98165,694.26137
2,hombro_izquierdo,7,923.6138,618.73155
2,hombro_derecho,7,974.25316,621.74794
2,rodilla_izquierda,7,978.08224,742.07018
2,tobillo_izquierdo,7,1013.5729268749999,777.402009375
2,talon_izquierdo,8,1026.65371,788.14626
2,cadera_izquierda,8,946.52452,703.39095
2,cadera_derecha,8,970.33722,695.37644
2,hombro_izquierdo,8,925.27754,618.72234
2,hombro_derecho,8,977.00489,621.91299
2,rodilla_izquierda,8,977.05364,740.96599
2,tobillo_izquierdo,8,1018.48835,780.77587
2,talon_izquierdo,9,1027.62234,788.9058
2,cadera_izquierda,9,946.60046,702.71085
2,cadera_derecha,9,971.03897,694.82489
2,hombro_izquierdo,9,926.90884,619.01878
2,hombro_derecho,9,975.83473,621.52237
2,rodilla_izquierda,9,984.38644,742.31184
2,tobillo_izquierdo,9,1021.25805,781.04012
2,talon_izquierdo,10,1027.19273,788.42307
2,cadera_izquierda,10,946.90744,702.5109
2,cadera_derecha,10,971.53816,695.21268
2,hombro_izquierdo,10,929.81575,618.54422
2,hombro_derecho,10,976.96037,623.29965
2,rodilla_izquierda,10,985.7143,740.19467
2,tobillo_izquierdo,10,1021.08753,780.47358
2,talon_izquierdo,11,1027.23988,789.45806
2,cadera_izquierda,11,947.50923,704.98534
2,cadera_derecha,11,972.60178,696.83417
2,hombro_izquierdo,11,932.49035,618.15695
2,hombro_derecho,11,976.57162,622.77964
2,rodilla_izquierda,11,988.17707,741.23597
2,tobillo_izquierdo,11,1021.28792,780.9379
2,talon_izquierdo,12,1027.63802,789.2238
2,cadera_izquierda,12,947.16757,704.29983
2,cadera_derecha,12,973.33969,696.48224
2,hombro_izquierdo,12,934.12188,618.59488
2,hombro_derecho,12,979.92771,622.58801
2,rodilla_izquierda,12,988.797,741.44267
2,tobillo_izquierdo,12,1021.94481,780.86883
2,talon_izquierdo,13,1026.34197,789.27343
2,cadera_izquierda,13,946.9816,703.88218
2,cadera_derecha,13,972.17308,696.18896
2,hombro_izquierdo,13,935.12472,618.96734
2,hombro_derecho,13,979.14883,621.59634
