archivo,frame,angulo_rodilla_kinovea,angulo_rodilla_mediapipe,angulo_pie_kinovea,angulo_pie_mediapipe,diferencia1,diferencia2
48,9,118.398,128.794,43.075,44.868,-10.396,-1.793
49,0,120.81,127.565,56.964,67.115,-6.755,-10.151
49,1,114.06,124.017,45.704,61.728,-9.957,-16.024
49,2,107.468,117.535,46.362,57.01,-10.067,-10.648
49,3,105.249,116.389,44.73,52.803,-11.14,-8.073
49,4,108.192,114.761,42.171,51.481,-6.569,-9.31
49,5,111.587,113.441,46.619,47.603,-1.854,-0.984
49,6,112.742,115.339,46.01,45.567,-2.597,0.443
49,7,116.602,118.844,44.101,44.55,-2.242,-0.449
49,8,123.428,117.718,49.239,46.075,5.71,3.164
49,9,123.293,116.732,54.204,47.337,6.561,6.867
49,10,114.432,112.466,57.011,55.604,1.966,1.407
50,0,134.922,144.254,59.331,64.837,-9.332,-5.506
50,1,125.73,141.853,51.728,57.183,-16.123,-5.455
50,2,115.975,133.512,51.491,50.881,-17.537,0.61
50,3,111.009,124.698,48.139,50.795,-13.689,-2.656
50,4,108.521,120.072,46.396,48.598,-11.551,-2.202
50,5,110.605,118.456,44.379,44.989,-7.851,-0.61
50,6,112.187,118.547,44.446,45.005,-6.36,-0.559
50,7,115.178,118.554,47.639,45.299,-3.376,2.34
50,8,115.543,118.22,50.245,45.417,-2.677,4.828
50,9,115.447,115.308,56.872,50.261,0.139,6.611
50,10,115.667,112.147,63.952,59.695,3.52,4.257
50,11,107.825,110.443,69.853,74.043,-2.618,-4.19
50,12,104.892,105.449,70.755,73.617,-0.557,-2.862
50,13,100.73,103.97,68.172,62.54,-3.24,5.632
51,0,126.964,136.309,54.738,59.367,-9.345,-4.629
51,1,117.269,132.811,50.939,60.345,-15.542,-9.406
51,2,111.234,123.349,48.289,59.746,-12.115,-11.457
51,3,106.823,117.08,43.736,58.658,-10.257,-14.922
51,4,104.564,118.912,45.329,58.173,-14.348,-12.844
51,5,107.961,120.398,42.773,54.148,-12.437,-11.375
51,6,106.181,117.94,47.316,50.387,-11.759,-3.071
51,7,105.803,117.647,49.917,50.577,-11.844,-0.66
51,8,103.598,116.403,56.745,52.554,-12.805,4.191
51,9,102.77,112.289,60.903,58.141,-9.519,2.762
51,10,96.729,106.046,65.818,67.013,-9.317,-1.195
51,11,93.766,96.549,65.76,67.591,-2.783,-1.831
52,0,135.482,142.743,53.494,62.941,-7.261,-9.447
52,1,120.398,133.723,53.759,60.088,-13.325,-6.329
52,2,114.778,127.135,52.8,56.368,-12.357,-3.568
52,3,112.042,122.281,51.658,58.676,-10.239,-7.018
52,4,112.808,122.392,50.195,57.255,-9.584,-7.06
52,5,114.107,119.19,46.848,55.64,-5.083,-8.792
52,6,115.599,115.343,49.33,49.573,0.256,-0.243
52,7,115.661,117.967,53.92,46.388,-2.306,7.532
52,8,115.192,111.368,55.037,46.244,3.824,8.793
52,9,113.063,109.301,66.309,57.579,3.762,8.73
52,10,112.26,106.299,63.653,71.107,5.961,-7.454
53,0,135.873,148.513,55.848,56.471,-12.64,-0.623
53,1,129.216,147.018,65.426,56.341,-17.802,9.085
53,2,118.634,136.383,62.059,54.174,-17.749,7.885
53,3,111.832,126.443,54.801,55.098,-14.611,-0.297
53,4,107.794,124.363,53.075,54.892,-16.569,-1.817
53,5,109.114,122.797,56.238,53.275,-13.683,2.963
53,6,109.476,120.177,56.341,49.755,-10.701,6.586
53,7,112.473,119.649,55.663,46.819,-7.176,8.844
53,8,115.584,121.301,56.276,47.296,-5.717,8.98
53,9,116.512,118.995,54.845,50.904,-2.483,3.941
53,10,113.475,115.65,64.68,52.87,-2.175,11.81
53,11,110.803,110.857,67.492,57.555,-0.054,9.937
54,0,134.28,149.435,52.712,52.996,-15.155,-0.284
54,1,125.366,142.012,52.871,52.674,-16.646,0.197
54,2,115.646,134.871,51.59,48.916,-19.225,2.674
54,3,110.948,130.174,49.902,49.395,-19.226,0.507
54,4,111.429,126.591,45.368,51.618,-15.162,-6.25
54,5,111.733,122.944,47.177,46.17,-11.211,1.007
54,6,113.767,120.925,44.973,46.548,-7.158,-1.575
54,7,112.34,123.006,51.816,48.761,-10.666,3.055
54,8,107.615,114.798,59.598,51.42,-7.183,8.178
54,9,108.928,109.025,68.348,60.523,-0.097,7.825
54,10,106.347,104.237,66.332,66.108,2.11,0.224
54,11,102.452,101.451,65.706,65.717,1.001,-0.011
55,0,133.515,143.574,64.77,60.18,-10.059,4.59
55,1,124.091,137.625,58.367,59.573,-13.534,-1.206
55,2,115.601,129.301,50.289,58.193,-13.7,-7.904
55,3,112.353,129.186,48.916,54.258,-16.833,-5.342
55,4,112.271,128.895,48.808,50.298,-16.624,-1.49
55,5,116.217,126.43,45.16,50.346,-10.213,-5.186
55,6,120.637,125.149,47.198,50.089,-4.512,-2.891
55,7,125.087,129.605,47.045,47.163,-4.518,-0.118
55,8,130.691,130.685,52.116,46.097,0.006,6.019
55,9,133.469,130.581,53.061,46.886,2.888,6.175
55,10,134.969,133.798,54.679,49.726,1.171,4.953
56,0,133.38,142.546,51.798,63.366,-9.166,-11.568
56,1,134.533,142.546,52.058,63.366,-8.013,-11.308
56,2,124.339,140.331,57.171,59.542,-15.992,-2.371
56,3,116.482,133.309,57.265,56.027,-16.827,1.238
56,4,113.969,127.171,53.303,55.329,-13.202,-2.026
56,5,115.43,127.168,53.061,51.623,-11.738,1.438
56,6,116.887,128.926,49.531,49.431,-12.039,0.1
56,7,122.008,129.995,49.531,48.504,-7.987,1.027
56,8,122.319,127.458,49.547,49.854,-5.139,-0.307
56,9,129.421,124.541,49.547,49.815,4.88,-0.268
56,10,132.963,131.076,49.547,49.655,1.887,-0.108
57,0,137.441,154.611,61.738,61.238,-17.17,0.5
57,1,139.342,154.611,57.315,61.238,-15.269,-3.923
57,2,131.064,146.051,57.938,56.442,-14.987,1.496
57,3,122.929,139.178,56.455,57.192,-16.249,-0.737
57,4,120.144,130.295,48.665,54.001,-10.151,-5.336
57,5,122.662,129.489,53.633,53.641,-6.827,-0.008
57,6,128.501,129.212,49.276,50.491,-0.711,-1.215
57,7,132.377,129.134,47.638,50.09,3.243,-2.452
57,8,135.27,131.275,47.495,48.309,3.995,-0.814
57,9,136.784,126.599,49.346,47.175,10.185,2.171
57,10,133.294,126.852,47.356,47.797,6.442,-0.441
57,11,128.785,128.186,49.895,49.202,0.599,0.693
58,0,137.816,148.03,70.745,65.331,-10.214,5.414
58,1,125.96,137.873,69.363,57.918,-11.913,11.445
58,2,116.991,124.614,60.946,55.914,-7.623,5.032
58,3,109.893,121.054,60.63,56.017,-11.161,4.613
58,4,107.33,121.086,55.602,54.918,-13.756,0.684
58,5,106.021,117.117,54.032,55.426,-11.096,-1.394
58,6,105.361,116.024,52.158,52.023,-10.663,0.135
58,7,104.434,116.239,51.115,52.68,-11.805,-1.565
58,8,103.845,111.79,54.873,49.639,-7.945,5.234
58,9,101.648,110.043,59.957,51.473,-8.395,8.484
58,10,98.162,104.92,66.488,53.18,-6.758,13.308
58,11,92.962,100.448,69.053,59.386,-7.486,9.667
59,0,141.221,153.825,62.314,71.262,-12.604,-8.948
59,1,135.534,148.866,68.76,64.758,-13.332,4.002
59,2,125.467,142.651,68.492,60.563,-17.184,7.929
59,3,117.476,135.719,67.59,56.87,-18.243,10.72
59,4,114.83,128.725,58.552,55.539,-13.895,3.013
59,5,112.358,125.799,63.815,51.914,-13.441,11.901
59,6,113.662,120.994,62.038,47.843,-7.332,14.195
59,7,114.171,124.728,56.509,47.991,-10.557,8.518
59,8,113.171,122.271,57.617,48.03,-9.1,9.587
59,9,110.045,115.445,61.493,49.781,-5.4,11.712
59,10,104.638,107.767,58.678,52.087,-3.129,6.591
59,11,103.059,103.081,59.124,56.508,-0.022,2.616
60,0,139.373,151.845,50.534,52.514,-12.472,-1.98
60,1,133.616,147.276,58.947,53.113,-13.66,5.834
60,2,120.859,139.195,57.949,51.262,-18.336,6.687
60,3,115.102,130.267,54.3,52.68,-15.165,1.62
60,4,112.981,124.938,50.867,54.973,-11.957,-4.106
60,5,111.85,125.834,52.471,52.978,-13.984,-0.507
60,6,116.288,124.411,47.067,47.164,-8.123,-0.097
60,7,115.744,124.49,57.275,47.017,-8.746,10.258
60,8,115.911,113.796,56.958,47.296,2.115,9.662
60,9,114.176,110.35,55.856,50.311,3.826,5.545
60,10,107.409,105.731,58.703,55.948,1.678,2.755
62,0,137.282,136.677,54.386,54.316,0.605,0.07
62,1,136.929,135.805,53.827,54.15,1.124,-0.323
62,2,138.824,139.311,53.827,53.998,-0.487,-0.171
62,3,139.558,142.636,53.827,53.225,-3.078,0.602
62,4,141.498,145.23,55.41,53.664,-3.732,1.746
62,5,141.645,148.799,54.48,53.609,-7.154,0.871
62,6,138.878,147.215,54.48,53.094,-8.337,1.386
62,7,139.028,145.929,54.48,52.284,-6.901,2.196
62,8,134.784,146.224,54.48,51.651,-11.44,2.829
63,0,128.804,119.762,51.246,52.638,9.042,-1.392
63,1,130.304,121.71,51.246,52.605,8.594,-1.359
63,2,128.014,121.946,51.583,52.413,6.068,-0.83
63,3,127.057,123.265,51.246,52.4,3.792,-1.154
63,4,126.994,128.61,51.246,55.582,-1.616,-4.336
63,5,130.874,135.2,53.036,52.587,-4.326,0.449
63,6,131.547,139.214,52.62,50.517,-7.667,2.103
63,7,135.011,138.381,51.364,49.85,-3.37,1.514
63,8,135.7,134.074,50.96,48.754,1.626,2.206
64,0,141.848,148.381,59.086,63.526,-6.533,-4.44
64,1,135.534,143.127,58.937,63.041,-7.593,-4.104
64,2,132.628,144.531,56.713,61.171,-11.903,-4.458
64,3,131.056,148.148,53.964,58.326,-17.092,-4.362
64,4,133.34,148.595,53.31,56.739,-15.255,-3.429
64,5,137.172,151.416,52.442,55.847,-14.244,-3.405
64,6,140.729,154.047,54.299,54.123,-13.318,0.176
64,7,141.453,157.43,53.99,52.312,-15.977,1.678
64,8,142.372,154.602,47.078,52.878,-12.23,-5.8
64,9,143.234,152.046,46.282,52.114,-8.812,-5.832
64,10,142.345,150.291,46.321,50.364,-7.946,-4.043
65,0,121.503,121.544,54.511,52.082,-0.041,2.429
65,1,122.841,122.51,51.691,51.819,0.331,-0.128
65,2,123.32,122.027,50.665,50.065,1.293,0.6
65,3,122.325,122.982,47.997,48.699,-0.657,-0.702
65,4,123.934,125.003,44.447,47.14,-1.069,-2.693
65,5,124.904,129.018,48.387,44.141,-4.114,4.246
65,6,126.475,133.359,51.338,45.326,-6.884,6.012
65,7,128.296,133.957,52.487,45.129,-5.661,7.358
65,8,128.492,134.52,56.36,45.761,-6.028,10.599
65,9,126.046,134.868,57.693,46.369,-8.822,11.324
66,0,137.35,138.476,55.44,48.223,-1.126,7.217
66,1,132.927,137.003,55.826,52.555,-4.076,3.271
66,2,133.512,132.46,54.042,53.864,1.052,0.178
66,3,130.192,127.246,53.373,52.344,2.946,1.029
66,4,126.313,130.344,52.232,49.937,-4.031,2.295
66,5,128.352,132.876,52.324,49.449,-4.524,2.875
66,6,132.198,138.087,52.324,49.527,-5.889,2.797
66,7,133.481,144.475,52.994,47.294,-10.994,5.7
66,8,133.521,146.549,54.35,45.617,-13.028,8.733
66,9,135.266,147.515,56.818,46.224,-12.249,10.594
66,10,137.438,146.524,59.574,47.265,-9.086,12.309
68,0,128.753,131.828,58.696,48.244,-3.075,10.452
68,1,126.365,131.202,58.308,47.274,-4.837,11.034
68,2,128.403,133.109,55.833,47.577,-4.706,8.256
68,3,125.784,132.645,54.686,47.475,-6.861,7.211
68,4,126.503,132.952,54.27,48.38,-6.449,5.89
68,5,127.433,135.302,53.72,48.567,-7.869,5.153
68,6,127.035,137.508,53.613,48.051,-10.473,5.562
68,7,128.138,139.36,55.215,47.559,-11.222,7.656
68,8,130.691,140.817,55.215,48.816,-10.126,6.399
70,0,138.189,140.665,53.869,52.375,-2.476,1.494
70,1,135.563,140.665,53.495,52.375,-5.102,1.12
70,2,134.015,133.836,51.022,53.421,0.179,-2.399
70,3,132.742,134.425,51.022,52.478,-1.683,-1.456
70,4,132.066,134.555,51.022,54.572,-2.489,-3.55
70,5,133.102,137.094,51.324,48.612,-3.992,2.712
70,6,135.472,142.772,52.829,51.129,-7.3,1.7
70,7,136.736,143.999,51.87,57.449,-7.263,-5.579
70,8,138.679,142.683,53.883,54.202,-4.004,-0.319
70,9,141.243,144.273,55.179,53.628,-3.03,1.551
71,0,123.347,131.261,51.535,51.025,-7.914,0.51
71,1,121.357,127.714,50.399,53.43,-6.357,-3.031
71,2,120.615,125.498,48.739,54.323,-4.883,-5.584
71,3,119.5,125.37,48.957,53.575,-5.87,-4.618
71,4,119.411,129.044,50.236,52.617,-9.633,-2.381
71,5,123.033,131.274,50.921,52.15,-8.241,-1.229
71,6,126.49,133.47,51.274,51.353,-6.98,-0.079
71,7,129.099,140.252,51.899,50.149,-11.153,1.75
71,8,132.836,145.219,53.341,50.011,-12.383,3.33
71,9,134.765,144.679,53.749,48.177,-9.914,5.572
71,10,134.56,143.477,58.097,46.272,-8.917,11.825
71,11,137.348,144.823,58.784,45.163,-7.475,13.621
72,0,122.087,128.738,54.567,46.092,-6.651,8.475
72,1,122.213,128.569,52.594,46.018,-6.356,6.576
72,2,124.683,125.225,48.919,47.34,-0.542,1.579
72,3,123.965,128.507,47.608,46.125,-4.542,1.483
72,4,125.615,130.055,47.608,46.469,-4.44,1.139
72,5,129.818,131.726,47.608,47.41,-1.908,0.198
72,6,131.288,135.011,47.608,49.284,-3.723,-1.676
72,7,133.28,138.336,47.608,49.177,-5.056,-1.569
72,8,135.676,141.517,47.608,50.083,-5.841,-2.475
72,9,138.645,140.638,47.608,50.864,-1.993,-3.256
73,0,113.32,117.976,48.056,41.581,-4.656,6.475
73,1,111.455,115.811,45.597,41.744,-4.356,3.853
73,2,107.795,112.048,47.788,42.016,-4.253,5.772
73,3,104.82,110.723,47.434,40.985,-5.903,6.449
73,4,101.913,111.734,49.209,42.033,-9.821,7.176
73,5,99.822,113.685,45.075,42.752,-13.863,2.323
73,6,98.101,111.923,47.274,33.091,-13.822,14.183
73,7,97.25,111.678,44.535,40.15,-14.428,4.385
73,9,95.369,111.421,44.673,43.913,-16.052,0.76
73,10,98.609,111.026,41.318,43.727,-12.417,-2.409
73,11,100.718,110.486,38.415,41.514,-9.768,-3.099
74,0,128.485,128.138,57.384,55.325,0.347,2.059
74,1,125.087,125.738,55.423,55.036,-0.651,0.387
74,2,123.538,125.522,56.302,53.148,-1.984,3.154
74,3,121.569,125.338,54.638,51.778,-3.769,2.86
74,4,116.812,124.342,52.173,48.453,-7.53,3.72
74,5,115.219,123.784,52.817,46.849,-8.565,5.968
74,6,110.572,122.164,54.816,43.051,-11.592,11.765
74,7,108.655,118.463,54.638,48.059,-9.808,6.579
74,8,105.683,118.815,54.638,48.718,-13.132,5.92
74,9,104.256,115.998,54.638,49.767,-11.742,4.871
74,10,102.857,114.074,54.638,48.93,-11.217,5.708
78,0,127.689,126.345,48.829,54.015,1.344,-5.186
78,1,125.448,126.345,48.814,54.015,-0.897,-5.201
78,2,122.21,124.145,45.0,56.16,-1.935,-11.16
78,3,118.308,120.793,45.0,53.189,-2.485,-8.189
78,4,116.201,119.727,45.0,49.837,-3.526,-4.837
78,5,114.355,120.535,48.814,48.637,-6.18,0.177
78,6,109.79,119.12,48.814,45.56,-9.33,3.254
78,7,107.172,118.087,48.814,44.913,-10.915,3.901
78,8,103.522,114.852,48.814,44.745,-11.33,4.069
78,9,101.617,112.342,48.814,45.434,-10.725,3.38
78,10,100.178,110.106,48.814,45.318,-9.928,3.496
78,11,99.819,107.444,48.814,45.359,-7.625,3.455
78,12,99.093,104.874,48.814,45.406,-5.781,3.408
83,0,110.357,111.034,47.462,51.612,-0.677,-4.15
83,1,109.471,110.03,45.224,50.697,-0.559,-5.473
83,2,108.503,107.494,39.611,50.119,1.009,-10.508
83,3,105.322,105.495,40.724,48.416,-0.173,-7.692
83,4,101.99,106.464,42.577,45.736,-4.474,-3.159
83,6,98.981,110.585,43.636,42.251,-11.604,1.385
83,7,97.565,111.084,46.389,41.31,-13.519,5.079
83,8,96.661,111.52,47.516,41.526,-14.859,5.99
83,9,98.572,109.191,48.232,41.784,-10.619,6.448
83,10,99.072,109.608,46.181,41.898,-10.536,4.283
84,0,132.326,134.581,49.686,51.534,-2.255,-1.848
84,1,128.176,134.722,48.013,51.122,-6.546,-3.109
84,2,125.647,131.076,50.019,51.214,-5.429,-1.195
84,3,123.91,127.339,46.114,51.509,-3.429,-5.395
84,4,121.188,120.28,45.487,51.427,0.908,-5.94
84,5,119.197,123.419,45.806,52.485,-4.222,-6.679
84,6,115.64,119.014,44.573,50.51,-3.374,-5.937
84,7,111.583,116.472,44.573,52.011,-4.889,-7.438
84,8,108.614,116.569,46.042,51.144,-7.955,-5.102
84,9,108.252,116.555,46.042,50.143,-8.303,-4.101
84,10,106.627,115.806,46.042,49.53,-9.179,-3.488
84,11,107.322,115.119,46.042,50.247,-7.797,-4.205
84,12,106.044,113.529,46.042,49.238,-7.485,-3.196
84,13,106.591,113.187,46.042,49.254,-6.596,-3.212
85,0,128.214,137.703,71.641,59.226,-9.489,12.415
85,1,121.006,134.763,69.959,58.602,-13.757,11.357
85,2,117.833,126.343,69.593,57.536,-8.51,12.057
85,3,117.216,123.112,68.048,57.073,-5.896,10.975
85,4,115.128,121.216,67.959,54.484,-6.088,13.475
85,5,113.632,120.165,68.931,53.72,-6.533,15.211
85,6,114.05,123.456,68.245,52.033,-9.406,16.212
85,7,113.786,124.832,66.925,50.279,-11.046,16.646
85,8,115.39,125.297,67.182,50.227,-9.907,16.955
85,9,117.525,124.628,67.444,50.253,-7.103,17.191
86,0,123.536,132.289,61.798,50.236,-8.753,11.562
86,1,117.046,126.6,60.517,50.787,-9.554,9.73
86,2,113.878,121.548,59.936,51.615,-7.67,8.321
86,3,110.957,119.289,57.847,52.744,-8.332,5.103
86,4,108.396,117.902,58.477,52.088,-9.506,6.389
86,5,111.306,112.419,60.07,54.054,-1.113,6.016
86,6,112.009,116.804,57.924,53.232,-4.795,4.692
86,7,113.24,118.909,56.592,50.921,-5.669,5.671
86,8,113.006,124.846,56.592,48.465,-11.84,8.127
86,9,113.351,121.287,56.547,48.762,-7.936,7.785
87,0,126.46,134.53,59.226,50.881,-8.07,8.345
87,1,123.357,129.982,53.309,51.253,-6.625,2.056
87,2,118.141,125.323,57.325,51.815,-7.182,5.51
87,3,118.456,124.318,55.143,52.216,-5.862,2.927
87,4,120.295,124.099,55.143,52.992,-3.804,2.151
87,5,124.255,131.393,57.472,52.202,-7.138,5.27
87,6,128.353,136.043,57.623,51.573,-7.69,6.05
87,7,133.407,134.141,54.686,51.897,-0.734,2.789
87,8,135.868,136.251,53.292,51.557,-0.383,1.735
88,0,124.071,131.178,58.012,56.354,-7.107,1.658
88,1,118.77,126.195,57.982,53.933,-7.425,4.049
88,2,118.575,122.32,56.764,53.922,-3.745,2.842
88,3,119.652,120.597,56.764,54.025,-0.945,2.739
88,4,121.832,120.303,57.532,53.962,1.529,3.57
88,5,124.813,124.222,56.258,53.205,0.591,3.053
88,6,126.963,129.452,55.049,51.51,-2.489,3.539
88,7,126.736,122.627,55.049,50.896,4.109,4.153
88,8,123.79,121.102,52.924,50.425,2.688,2.499
88,9,120.238,120.564,57.133,48.503,-0.326,8.63
89,0,113.777,124.27,55.352,51.124,-10.493,4.228
89,1,110.15,120.366,53.474,51.476,-10.216,1.998
89,2,109.508,118.034,53.866,51.046,-8.526,2.82
89,3,109.141,116.53,55.26,53.318,-7.389,1.942
89,4,109.536,114.883,53.304,53.955,-5.347,-0.651
89,5,111.297,116.722,53.459,52.478,-5.425,0.981
89,6,111.159,122.523,54.847,51.515,-11.364,3.332
90,0,123.853,130.148,52.935,59.067,-6.295,-6.132
90,1,119.798,125.812,51.911,57.715,-6.014,-5.804
90,2,114.379,123.4,51.009,56.545,-9.021,-5.536
90,3,115.277,121.572,50.342,55.367,-6.295,-5.025
90,4,116.764,123.465,50.342,53.43,-6.701,-3.088
90,5,121.029,128.253,49.96,51.222,-7.224,-1.262
90,6,124.567,128.003,50.106,50.486,-3.436,-0.38
90,7,128.128,129.076,46.434,51.116,-0.948,-4.682
90,8,126.834,127.272,46.048,51.722,-0.438,-5.674
91,0,119.228,127.403,60.302,55.402,-8.175,4.9
91,1,114.877,124.46,58.11,52.135,-9.583,5.975
91,2,113.486,123.213,56.197,51.795,-9.727,4.402
91,3,115.966,122.923,56.963,50.529,-6.957,6.434
91,4,116.496,123.809,56.348,49.046,-7.313,7.302
91,5,120.114,123.869,56.503,49.213,-3.755,7.29
91,6,123.29,124.733,55.392,49.31,-1.443,6.082
91,7,125.581,124.242,54.181,47.887,1.339,6.294
91,8,127.33,127.408,50.87,46.437,-0.078,4.433
91,9,126.254,127.744,52.806,46.582,-1.49,6.224
92,0,122.521,135.776,66.805,53.865,-13.255,12.94
92,1,115.734,130.119,66.175,54.637,-14.385,11.538
92,2,111.692,125.154,62.164,53.593,-13.462,8.571
92,3,107.022,118.964,60.542,52.942,-11.942,7.6
92,4,105.649,117.281,58.998,51.942,-11.632,7.056
92,5,106.293,122.63,58.998,51.18,-16.337,7.818
92,6,106.99,115.082,59.149,49.67,-8.092,9.479
92,7,109.124,116.543,57.68,49.164,-7.419,8.516
92,8,108.164,114.764,56.283,47.712,-6.6,8.571
92,9,101.912,111.468,55.941,45.538,-9.556,10.403
92,10,99.125,102.205,58.241,41.965,-3.08,16.276
93,0,113.682,129.642,62.599,54.509,-15.96,8.09
93,1,106.397,122.8,59.523,54.415,-16.403,5.108
93,2,101.056,117.924,56.641,53.768,-16.868,2.873
93,3,98.124,108.425,53.912,53.279,-10.301,0.633
93,4,97.882,108.752,52.642,51.058,-10.87,1.584
93,5,99.017,105.249,52.642,49.06,-6.232,3.582
93,6,100.982,109.293,56.31,47.972,-8.311,8.338
93,7,105.578,111.829,54.978,49.056,-6.251,5.922
93,8,110.44,114.086,54.978,49.506,-3.646,5.472
93,9,107.281,112.751,53.33,48.406,-5.47,4.924
94,0,123.048,138.856,56.862,59.335,-15.808,-2.473
94,1,115.917,133.736,54.588,58.039,-17.819,-3.451
94,2,113.258,125.306,51.871,57.713,-12.048,-5.842
94,3,111.392,123.109,52.065,56.13,-11.717,-4.065
94,4,109.261,123.053,50.741,54.834,-13.792,-4.093
94,5,110.563,124.841,50.741,54.298,-14.278,-3.557
94,6,111.486,127.199,49.549,53.429,-15.713,-3.88
94,7,115.437,127.005,49.488,52.902,-11.568,-3.414
94,8,114.858,126.454,51.135,51.754,-11.596,-0.619
94,9,116.1,126.159,50.896,50.887,-10.059,0.009
95,0,124.89,134.83,61.205,54.571,-9.94,6.634
95,1,119.196,131.53,59.972,53.85,-12.334,6.122
95,2,117.004,128.125,56.906,52.368,-11.121,4.538
95,3,115.066,124.928,58.165,50.928,-9.862,7.237
95,4,115.425,123.538,58.327,49.628,-8.113,8.699
95,5,116.428,124.415,55.532,47.071,-7.987,8.461
95,6,120.746,126.848,55.072,46.935,-6.102,8.137
95,7,123.28,128.005,55.072,47.145,-4.725,7.927
95,8,120.983,126.493,53.743,47.938,-5.51,5.805
96,0,119.695,129.639,58.635,53.745,-9.944,4.89
96,1,114.326,123.298,56.853,53.735,-8.972,3.118
96,2,111.65,119.743,54.818,53.564,-8.093,1.254
96,3,110.556,115.662,55.109,52.609,-5.106,2.5
96,4,110.657,118.053,52.395,46.29,-7.396,6.105
96,5,114.606,115.449,52.395,47.58,-0.843,4.815
96,6,117.766,119.301,51.203,49.956,-1.535,1.247
96,7,119.078,119.099,51.495,48.835,-0.021,2.66
96,8,120.671,120.2,51.654,47.87,0.471,3.784
96,9,118.937,121.984,52.583,48.157,-3.047,4.426
97,0,120.454,130.748,65.792,52.521,-10.294,13.271
97,1,114.732,125.165,63.056,51.992,-10.433,11.064
97,2,111.87,121.652,61.191,49.828,-9.782,11.363
97,3,111.061,119.834,61.08,47.648,-8.773,13.432
97,4,113.28,121.474,58.488,45.364,-8.194,13.124
97,5,116.426,120.97,61.218,47.803,-4.544,13.415
97,6,120.635,119.724,58.767,47.258,0.911,11.509
97,7,123.666,125.311,57.438,47.678,-1.645,9.76
98,0,126.807,137.053,67.821,55.797,-10.246,12.024
98,1,119.95,130.672,64.572,55.422,-10.722,9.15
98,2,117.594,122.463,63.806,55.443,-4.869,8.363
98,3,114.81,122.58,60.844,54.916,-7.77,5.928
98,4,114.303,123.587,62.437,52.672,-9.284,9.765
98,5,115.931,122.137,62.942,51.678,-6.206,11.264
98,6,117.736,126.181,57.583,50.807,-8.445,6.776
98,7,118.587,127.918,55.23,49.855,-9.331,5.375
98,8,121.925,125.283,54.063,50.614,-3.358,3.449
98,9,122.797,126.344,58.316,50.632,-3.547,7.684
99,0,116.406,128.744,65.77,51.568,-12.338,14.202
99,1,109.95,122.786,62.481,50.364,-12.836,12.117
99,2,105.951,118.521,59.49,50.924,-12.57,8.566
99,3,105.682,117.893,62.021,50.288,-12.211,11.733
99,4,107.799,120.405,62.021,50.425,-12.606,11.596
99,5,110.74,119.962,59.036,48.729,-9.222,10.307
99,6,116.719,115.778,57.856,48.453,0.941,9.403
99,7,117.172,119.125,56.611,48.474,-1.953,8.137
99,8,110.259,112.074,56.048,47.448,-1.815,8.6
99,9,104.194,108.576,58.363,44.429,-4.382,13.934
