archivo,frame,angulo_rodilla_kinovea,angulo_rodilla_mediapipe,angulo_pie_kinovea,angulo_pie_mediapipe,diferencia1,diferencia2
5,6,100.17052611064915,103.82189163440741,52.70696898813257,41.31099827927676,-3.6513655237582583,11.395970708855813
5,7,98.46778771973786,107.50855293876027,44.787456161899286,47.285012817837014,-9.040765219022418,-2.4975566559377285
5,8,97.643909961979,106.81347064903096,44.46866952050832,47.02164690204174,-9.169560687051955,-2.5529773815334167
5,9,98.11441286462279,116.57225035047996,45.000000000000014,46.45932848497517,-18.45783748585717,-1.4593284849751527
5,10,99.24262397526664,117.83305898016953,45.000000000000014,45.10817787188701,-18.590435004902886,-0.10817787188699413
5,11,100.15835990531882,118.25952301505681,45.000000000000014,50.37235781464203,-18.101163109737996,-5.372357814642015
5,12,100.72833252625018,114.88827591768123,45.000000000000014,53.715363278983446,-14.159943391431042,-8.715363278983432
5,13,104.80131360902658,121.68758548568907,45.000000000000014,49.072587592693615,-16.88627187666249,-4.072587592693601
5,14,110.78766015062548,121.54281938901654,45.000000000000014,49.08186911828983,-10.755159238391059,-4.081869118289816
5,15,108.98952149706946,125.10597893642314,45.000000000000014,47.32495991122562,-16.11645743935368,-2.324959911225605
5,16,112.15272898944312,123.7559392799061,45.000000000000014,47.80342440382955,-11.603210290462982,-2.8034244038295384
6,0,112.84997856228252,126.35579933243903,45.71594357279855,45.60499986520655,-13.505820770156518,0.1109437075919999
6,1,109.62578067282305,126.35579933243903,44.902079572093186,45.60499986520655,-16.73001865961598,-0.7029202931133653
6,2,107.63437668999643,119.75106288088735,47.802780136266975,46.8869342651782,-12.116686190890917,0.9158458710887771
6,3,108.29395712756049,118.96438398420636,46.53061460266217,49.33271433855879,-10.670426856645875,-2.8020997358966184
6,4,109.97253275513705,126.09171967973114,48.37938335687973,51.258450386622414,-16.11918692459409,-2.8790670297426857
